Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Contract_One year,Contract_Two Year,OnlineSecurity_Yes,TechSupport_Yes,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
106,1,28,24475.2,-0.7867564295916175,13,2,0,1.4044620848964056,0.8147138411795543,1.3890409735250804,0,0,0,0,1,0,0,0,1
8324,3,64,21607.29,0.2344899986669007,8,1,0,1.0556673442534312,0.5204725420840317,0.950509603193947,1,0,1,1,1,0,0,1,0
601,0,82,20706.43,1.3155552285081205,16,1,1,1.305055617850252,-0.7608965001314624,1.2880443325445294,1,0,0,1,0,0,0,1,0
10741,0,60,19164.1,-2.342010995055468,20,1,0,0.6308961373743164,-0.0035936843279776674,0.6848906232797835,0,0,0,0,0,0,1,0,0
18580,0,50,21531.67,-0.4173112393254273,11,0,0,1.306618298646129,-0.0035936843279776674,1.369863260067492,0,0,0,0,0,0,0,0,1
352,0,73,9228.24,-0.1749438284243704,15,1,0,1.354445331920332,-1.2840661464077232,1.1771565431193016,1,0,0,0,0,1,0,0,1
7912,5,41,44016.3,0.4190108040972755,7,3,0,1.3118543382441246,-0.2948192138759836,1.2368447507927174,0,1,0,0,1,0,0,0,0
30662,8,72,50092.12,0.135641607405771,15,0,0,1.0134696681057118,-0.2948378441125705,0.9902617604468159,0,0,0,0,0,1,0,0,0
1336,0,30,27824.15,0.7173638523196941,13,0,0,0.31089223981666003,1.6888818023135546,0.5507900571690701,0,0,0,1,0,0,0,0,1
2907,3,69,75598.51,1.1580349270138073,12,1,1,1.1182868984980938,2.6785129834749006,1.1888447407606368,1,0,0,1,1,0,0,0,1
16434,2,88,55921.75,-1.0006612433067588,18,1,0,0.9162892269948273,0.4075872810444089,1.0742632824518341,0,0,1,0,0,0,0,1,0
2292,3,85,39894.55,0.4916651781609445,10,0,0,1.3560129291853151,-1.5756968836014962,1.1640047997626675,0,0,0,0,0,1,1,0,0
28671,1,75,30874.05,-1.170025810665843,11,0,0,1.226566835900894,-0.23701890486489635,1.277827042006977,1,0,0,1,0,0,0,0,1
1045,0,60,17244.42,0.8154763244318507,14,2,1,1.1205567944653865,2.154202235207688,1.1558064910591372,0,0,1,0,1,0,1,0,0
12301,3,72,84232.65,0.6443129556095466,10,0,0,1.2743779851979855,-0.9935206204951417,1.330761195424504,0,0,0,0,0,0,1,0,0
338,8,39,23712.94,-1.1389327225675256,19,1,0,1.2095687112514526,-0.877342465138771,1.1493244860077154,1,0,0,0,1,0,0,0,0
615,8,32,33644.05,-0.21742249305487962,13,2,1,0.8819336972612675,-1.0517866854209033,1.0261862309084244,0,0,0,1,0,0,0,0,1
9469,1,57,3503.09,0.8823710390373484,7,1,3,1.129088759314125,-0.5274852522719837,1.200475321785394,0,1,1,0,0,0,0,0,0
30697,0,24,36091.7,0.7340984521456535,10,2,1,0.82548431174476,-0.7607660884753538,0.7216688463987594,0,0,1,0,1,0,0,0,0
3119,2,22,17784.55,1.5291498808650419,11,3,0,0.9488203685000929,1.6298146372145534,1.2255343727771766,0,0,0,0,0,0,1,0,0
83615,0,48,13154.05,1.2956719700402084,6,2,1,1.117858787495932,-0.06241399879220118,0.9740558673438457,0,0,0,0,1,0,0,1,0
30390,0,40,66923.76,1.1657536771744963,15,0,0,1.0386469063980468,0.5203677470032299,0.9796716869266154,0,1,0,1,1,0,0,0,0
95,1,56,31670.94,-0.23202695978251092,13,2,1,1.0312646389402729,-0.5864499510697564,0.8784779267617882,0,1,0,0,1,0,0,1,0
1405,3,85,32076.56,0.3855214422768913,11,1,0,0.8516119413342966,-0.4696430252285757,0.9351021745381205,0,0,0,0,0,0,0,0,1
61,1,35,22206.84,-0.25568390411479086,12,0,0,0.9042400957855716,-0.5278182677509756,0.7808020984618386,0,0,1,0,1,0,0,1,0
35575,1,20,79206.11,-0.11263163867482914,9,0,2,1.3604770831336537,-0.2944838696174182,1.4523013771042939,0,0,0,0,0,0,0,0,1
545,0,49,70285.78,0.31702383527842565,15,2,0,0.889531154789916,-0.23645301142856676,0.7541889684831851,0,1,0,1,1,0,1,0,0
8878,4,52,22831.25,-0.7849371299237913,9,0,0,0.5160217021405115,-0.46877439044770763,0.44621182931833775,0,0,1,1,0,1,0,1,0
6055,1,31,27303.52,-1.5944764208298545,7,0,0,1.2189402577475408,-0.5864499510697564,1.0644090571868428,0,0,0,0,1,0,0,0,1
4434,0,71,17620.71,-0.21143600920147643,9,2,0,0.8691202442009791,1.6299008020587678,0.8461764016712691,0,0,0,1,1,0,0,0,0
588,8,80,30288.0,0.32951093828108946,12,1,0,0.7421365455588513,-0.0032071069187976967,0.7482008775447925,0,0,0,0,0,1,0,0,0
12592,3,41,20971.45,1.6740957099600093,11,0,1,1.357614941734041,0.4621622303463757,1.3246230499542417,0,1,0,0,1,0,0,0,1
38388,1,59,29240.82,-1.2469417950707333,12,2,0,0.634921591002418,1.979758014925555,0.9026326806478226,1,0,1,1,0,0,1,0,0
1099,3,66,16885.35,0.49205498008460097,11,3,0,1.086046206860019,-0.8187154393791365,0.9793038298413715,1,0,0,0,0,1,1,0,0
3225,3,85,53034.08,-0.08190113357274074,10,0,1,0.6896154188581172,1.3392714400815449,0.7204065595618949,1,0,0,0,0,1,1,0,0
7676,0,45,21736.61,0.24647640781934993,15,1,0,1.2297277473461854,0.28769006470936315,1.1940602959420576,0,1,1,0,1,0,0,0,1
25256,0,47,42429.53,0.48193693187657644,12,2,0,1.0227992355194322,1.2230956135047477,1.2736510584828267,1,0,1,0,0,0,0,0,0
889,1,70,22455.73,-0.0580277819656026,13,2,0,1.2493418117500026,-1.8658884350189253,1.039583956575989,0,1,0,0,0,1,0,1,0
1748,5,45,49397.39,0.5866189105469162,11,0,1,0.7871823700787273,-1.0512766826943347,0.6726494497226647,0,0,1,1,1,0,0,1,0
952,2,62,22956.29,0.7422204456756422,11,0,1,1.0623953431301627,-0.7608965001314624,1.1056337323906569,0,1,0,1,0,0,1,0,0
1725,0,89,29462.18,1.7994405509455753,12,1,0,1.3543038888860492,0.2883700683447878,1.2468288437458142,0,0,1,0,0,1,0,0,0
11097,3,84,129137.2,0.9309753064836691,9,1,1,1.2240049773066852,-0.2358545150782102,1.2835572990094886,1,0,1,0,0,0,1,0,0
422,4,69,24660.29,0.25632226675309755,15,0,0,0.5068445452690804,1.5716952854019142,0.5127406939606122,0,0,0,0,1,0,0,0,0
148,1,74,29305.13,0.42136305708486,14,0,0,1.3214652789666863,-1.05059667905891,1.0977904393001436,1,0,1,1,0,1,0,1,0
3163,1,64,11387.58,0.8469158657916254,12,0,1,1.0247896491275401,1.4557756245781879,1.2533022010191575,0,0,0,1,0,0,0,1,0
5557,2,30,26634.93,0.43668294475685815,10,1,0,0.9072576732469227,0.2874222550584258,0.8714600468592507,0,0,0,1,1,0,0,0,0
30228,0,20,48067.5,0.3752152138298594,12,3,0,0.7822106852426672,0.22921673840157164,0.7437751147782035,0,0,0,0,1,0,0,0,1
10805,3,81,13662.88,0.6759373168469174,11,1,0,0.6175490583210504,-0.5856069328641963,0.45321903552791276,0,0,1,0,1,0,1,0,0
28496,0,83,28850.5,0.010125387988252932,12,0,0,1.121334731153944,0.4621622303463757,0.9474181266408808,0,1,0,0,1,0,0,1,0
8239,1,73,38322.59,-1.8389285999501934,11,4,0,0.2964578647110833,-0.0035936843279776674,0.3478830569344529,1,0,0,0,0,0,1,0,0
41563,2,38,8952.88,-0.8909377144117426,14,1,0,0.7014516291360857,-0.4696430252285757,0.8426509862314894,1,0,0,0,0,0,0,0,0
188,2,82,35786.6,-0.7206329179299067,15,1,1,0.31038319616921306,-0.7022648168126816,0.3644322179068264,0,0,1,1,0,0,1,0,0
377,1,63,120650.1,-0.7702368928959512,8,1,0,0.5665720811095625,1.0443501373505977,0.48191569105759435,0,0,1,1,1,0,0,1,0
522,0,24,62700.71,2.0579598750039523,15,0,0,0.7137987740111572,-0.5280860774019137,0.5784977422356135,0,1,0,1,1,0,1,0,0
2000,4,33,83651.89,0.2632681337892937,15,0,0,0.5082835579574425,0.28733841899378426,0.7412653055255018,0,1,0,0,0,0,0,0,0
4357,1,50,40646.53,0.6495147950735196,12,1,0,0.6941336539666225,0.46146126769479134,0.608038289932941,0,0,0,0,1,0,0,1,0
7404,0,38,84047.13,-0.07899005248253406,13,3,0,0.8940248075528908,1.3385891076665468,0.9184037365422095,0,1,0,0,1,0,0,0,0
14055,1,45,23308.57,0.2793138595260322,18,1,0,0.8354174702887366,0.6405886636989737,1.0490594089780723,1,0,0,0,0,0,1,0,0
20306,3,22,29847.48,-1.3359325661331778,13,2,0,0.7218500594572919,-0.5850293955300001,0.6550610081438146,1,0,0,0,0,1,0,0,1
26897,1,20,50090.84,-0.9074559069628447,9,1,0,1.2678492924150169,-0.2944838696174182,1.3981187512372053,0,1,0,0,0,0,1,0,0
34365,1,38,24588.03,-0.6434850685876692,10,1,0,0.2963466768712994,-0.7605099227222823,0.22222793643120942,1,0,0,1,0,1,0,1,0
4779,1,72,30299.76,0.3414032573140353,14,1,0,1.3365800177585605,-1.0514676426193512,1.3176608385499944,0,1,0,0,0,0,0,0,0
28929,4,75,61084.32,0.2290226906514716,13,0,0,1.1288092769549398,0.2291631764713843,1.0562902634687656,0,0,1,0,1,0,1,0,0
10720,0,33,11810.84,-0.017511232362879454,16,1,1,1.0679089741376875,-1.1095869944319905,0.9011225979240884,0,0,0,0,1,0,1,0,0
1536,3,42,12236.83,0.9904503430940422,8,0,0,0.757591277098909,1.4557756245781879,1.028030300367667,0,0,0,1,0,0,0,0,0
5600,4,68,49842.25,0.3105685810082108,14,1,0,1.3307895517213693,-0.7015242649083493,1.3965783099936013,0,0,1,1,0,0,0,0,1
6694,3,55,62710.74,0.655603769949953,12,0,0,0.1780507573295807,-0.8193954430145611,0.06261760520778123,0,0,0,0,1,0,0,0,1
5548,3,21,36747.32,-1.2868255886197957,5,2,2,0.3594586344064343,-1.05220586574411,0.44465178562069285,0,1,0,0,0,0,0,1,0
35840,0,62,23332.27,0.9235253852358476,16,1,1,1.257088276111559,-0.5280860774019137,1.060146130932836,0,1,0,1,1,0,0,0,0
12991,6,82,21602.16,-1.5471521150449206,11,0,0,0.9990386967095165,-0.5277647058207883,0.895800209711365,0,0,0,0,1,0,1,0,0
1948,3,48,23447.42,-1.103019868097647,13,1,0,1.3613385997970147,-0.8182776288193426,1.1761335933911932,0,0,0,1,1,0,0,0,1
6206,4,73,31760.65,-0.8415666124914689,11,1,0,1.2350594689967844,-1.1089069907965659,1.0584560401572878,0,1,0,0,0,1,0,0,0
3891,4,84,24026.7,-0.9843271985609706,10,1,0,0.9778173250979356,-0.23688849320878783,0.882044987177,0,0,1,0,1,0,0,0,1
2221,0,29,73958.51,0.15706055103843464,9,1,1,1.2637686230569545,0.9319003580911953,1.4856597954929827,1,0,0,1,0,0,0,0,1
0,4,24,35835.58,0.47391910955032324,14,1,0,0.8382682659904118,-0.23688849320878783,0.8552409411485283,0,1,1,0,1,0,0,0,1
1663,4,77,74776.99,0.792236064914514,14,2,0,1.2661251245185008,-0.0035936843279776674,1.3832119963033411,0,1,0,0,0,0,1,0,0
923,2,84,24149.71,-0.5902693771772584,13,1,0,1.3382958654765895,-0.003174504004770733,1.3503504940610314,0,0,0,1,0,0,1,0,0
1242,0,42,43632.29,0.22608237441699103,13,1,1,1.120800348781104,1.863326022595687,1.1661260649000111,0,1,0,0,1,0,0,0,0
3697,1,44,31121.82,-1.229564358106881,16,1,0,0.41315290627387014,-1.5159473860874968,0.2859186897283021,0,0,1,1,0,1,0,0,1
14710,3,59,46015.65,-1.5248742630356473,19,5,0,0.33148279062293523,-0.7605099227222823,0.2537323209895971,0,1,0,1,0,1,0,0,0
8339,1,29,65986.37,0.5863668834411035,5,2,2,0.9986400845219913,1.6884463205333342,1.284754233960004,0,0,1,0,0,0,0,1,0
38547,0,63,22376.88,-0.4841199286788069,9,1,0,0.919451651199843,1.630326968720695,0.9304335861718875,0,1,1,0,1,0,0,1,0
1772,0,40,31429.51,-0.09864312619380378,12,0,1,1.0146110453181894,2.095570551888906,1.0678888206688728,0,0,0,0,1,0,0,0,0
702,3,45,13722.8,-0.5336587126334816,5,1,0,0.631295127751773,0.9314648763109749,0.91331329293112,0,0,1,0,0,0,0,0,0
26863,2,65,64281.28,-1.6130760212388278,9,0,1,1.0948807236537483,-0.8183614648839842,1.1301808923065966,0,0,0,0,0,0,1,0,0
739,0,32,42060.33,0.0716704072277004,16,1,0,1.2075249728630406,0.05433703633921875,1.3357434486825055,0,1,1,0,0,0,0,1,0
19461,4,68,29189.81,0.028889646106356946,9,1,0,0.8169716345825145,-0.5856069328641963,0.6468801331998068,0,0,1,0,1,0,0,1,0
2033,2,19,30701.55,1.687624525000032,11,0,0,1.1016601563611281,0.5791601161125732,1.1050409804482522,0,1,1,1,1,0,0,1,0
24780,0,27,15249.68,-0.49368116500105663,14,0,0,1.0657687973168093,-1.5753429091063438,1.0595727640716301,0,0,0,0,0,0,0,0,0
0,1,85,9508.97,0.0004441867636365702,13,0,0,0.7400432642894468,-0.29397386689085003,0.579457718365073,0,1,1,0,1,0,1,0,0
1020,0,45,17312.0,-1.4249199768342116,9,0,0,0.9217347838147292,-0.9935206204951417,1.0009009181275277,0,1,0,0,0,0,0,1,0
6,3,57,21485.23,-2.0053011015090703,12,0,0,1.0859641396449404,-0.29552017652756857,1.0028119548965526,0,1,0,0,1,0,0,0,0
86,1,40,85066.22,0.4509947240056051,9,0,0,1.3930679786480547,1.456285627304756,1.4350975248279658,0,0,1,1,1,0,0,1,0
31196,3,64,19114.71,-0.45624069023381225,9,1,0,0.6841709966080091,0.5207939136651571,0.6191629532875429,0,0,1,0,1,0,0,0,0
949,1,44,18832.51,1.454368398028314,10,2,1,0.9740724883988128,-0.5857117279449975,0.848681147280829,0,0,0,0,1,0,1,0,0
5429,4,40,44089.97,-0.4935023937740003,6,0,0,1.2913261887765035,0.28769006470936315,1.281331491721779,0,0,1,0,1,0,1,0,0
2593,1,33,54211.72,-0.8308853677109882,13,0,1,1.183672533899834,-0.23645301142856676,1.0839200800919273,0,0,0,1,1,0,0,0,1
1120,4,51,9410.18,1.2352056268136387,19,2,0,0.5921233492438921,-1.0514396972644708,0.4948200577137226,0,1,0,1,0,1,0,1,0
2209,3,43,47966.83,-0.8708296477654458,12,0,3,1.3989824909826922,1.3385891076665468,1.4538235919783513,0,0,0,0,1,0,0,0,0
15,3,31,34919.68,1.5301109442285408,14,1,0,1.138260621526519,1.9800793865066804,1.5088590341978938,0,0,1,0,0,0,0,0,1
612,0,49,20849.37,0.28722751064854934,18,0,0,1.2948928980180132,1.630326968720695,1.3236833988719112,0,0,1,0,1,0,0,0,1
98,0,44,61704.19,-0.9922099343585081,14,0,0,1.3924178701562557,-1.5756642806874692,1.3586036704155404,0,0,0,1,0,0,0,1,0
6507,7,71,24971.54,-0.3573412214792379,15,2,0,0.557382065780469,1.1059393707275609,0.8128699422561259,0,0,0,0,0,0,1,0,0
3404,3,43,83924.66,-0.4017631831136335,11,1,0,1.3791086100961139,-0.2952244215217505,1.4555376509698532,0,0,0,0,0,0,0,0,0
512,0,63,51728.3,1.3790895817027828,11,0,1,0.4448043779990752,0.5202839109385883,0.576551118557845,0,0,0,0,0,0,1,0,0
2738,2,21,45551.32,-0.27966680350392203,9,2,1,0.6116693394600868,-0.003915055909102388,0.7155321635045006,0,0,0,1,0,0,0,0,1
3814,1,89,56540.16,-1.0089707450034722,9,1,0,1.36409787353533,0.6402672921178489,1.4487010659663515,1,0,0,1,0,0,1,0,0
738,0,88,42043.47,1.0133814493615823,11,1,1,1.3860328895471576,-0.004208482135347705,1.1919949514555006,0,0,0,1,1,0,0,1,0
14026,2,56,19173.1,-0.9645457590438069,13,0,4,0.9509949606047139,-0.23686054785390712,1.0375232103258787,0,0,0,1,0,0,0,0,0
5582,3,63,28799.3,-1.4228227752777092,11,1,0,0.6394591137974167,0.2874222550584258,0.5705168644923049,1,0,0,1,1,0,0,0,0
6428,3,82,14875.78,-2.092667137829376,12,2,1,0.9132928281696254,0.519962539357463,1.0178200074051054,0,1,0,1,0,0,0,1,0
816,0,22,53227.89,1.449334576634883,13,1,0,1.3103287200615088,-0.3529269217907562,1.1162660709709216,1,0,0,1,1,0,0,1,0
209,5,51,52233.68,-0.8889940813717158,11,2,0,1.1036195583948745,-1.2265220031497068,1.2165908628370976,0,0,1,0,0,0,0,0,0
59609,0,19,14260.84,-0.522919669636734,13,0,1,1.4114635150934225,-0.9924889711441375,1.3325901558695614,0,0,1,0,0,1,0,1,0
4518,3,53,26669.32,1.2597698687268444,12,2,1,0.6818969405514724,-1.0514676426193512,0.7628919702469253,0,1,0,0,0,0,0,1,0
27613,4,58,33690.02,0.5414690946309334,13,0,0,0.9369134367049828,1.5716952854019142,0.9771848400256455,1,0,0,0,1,0,1,0,0
11294,0,69,80110.69,-0.871719807503176,15,2,0,0.8893333614558784,-0.5281699134665545,0.9267273412397661,0,1,0,0,0,0,0,1,0
16371,0,44,33024.18,0.45352171578655365,15,1,0,0.9807933016668507,0.22958235679459124,0.8339556186019454,1,0,1,1,1,0,1,0,0
722,7,46,26013.93,-1.2729688023060757,9,0,0,1.2190820789717551,-0.2357683502339959,1.1718683066969404,1,0,1,1,1,0,0,0,0
2249,0,26,91633.01,0.8726058287774613,14,0,1,0.7734608829935353,2.095570551888906,0.8282644937448171,0,1,0,0,1,0,0,0,1
469,0,43,22205.18,-0.2615037140422166,13,1,0,1.1837050582339206,1.3385891076665468,1.198115268234109,0,0,0,0,1,0,0,0,1
1503,3,52,20052.51,-1.0795440472454108,11,2,2,1.0402810650909278,-1.1095869944319905,0.8498298053249221,1,0,0,0,1,0,1,0,0
10951,1,75,16957.75,0.1366967608887733,11,2,0,1.4013310504556828,-1.2841197083379106,1.2136448759862275,1,0,1,0,0,1,0,1,0
287,6,52,21008.54,-0.20801818561051597,9,1,1,0.22048707132391157,-0.4686113758775722,0.22978134887984045,0,0,1,0,0,1,0,1,0
2395,2,28,48983.82,-1.60231513589291,12,2,0,1.1954176004043737,-1.05220586574411,1.2489020836716054,1,0,0,0,0,0,0,0,0
68128,3,54,12520.32,0.4546911215575242,12,0,1,0.6843355092280976,-0.0042946469795620106,0.8312571585532487,0,0,0,0,0,0,0,1,0
227,4,22,35851.6,1.7784416524892657,9,2,0,0.735060990135312,-0.8187154393791365,0.7114125578005449,1,0,0,0,0,1,0,0,1
825,1,20,6594.2,-0.23035921241431337,11,0,0,1.2305363174191728,0.5822876670796121,1.2716114706186759,1,0,0,0,0,1,0,1,0
151,4,86,74321.03,0.3729503302389568,6,3,1,0.36782192654584045,0.2290583813905824,0.2622574632604527,0,0,0,0,1,0,0,1,0
58673,0,88,63461.18,0.28409565381365065,10,1,1,1.3095125861898962,0.34597010231256503,1.4096807829355207,0,0,1,0,0,0,0,1,0
22052,0,37,25922.49,-0.04581690067090924,6,0,1,1.1028722550907473,-1.0514676426193512,1.1243689635224163,0,0,0,0,0,0,0,1,0
917,7,60,10026.66,-0.8419883378485289,11,0,1,1.1418511567336969,0.6413548321786133,1.227657404812502,0,1,0,1,0,1,0,0,1
38267,2,54,7806.55,-0.8560363287265257,14,0,0,0.40650319271290497,-0.8182776288193426,0.20633810389753557,1,0,0,1,1,0,0,0,1
4083,1,20,25167.86,0.8176538386260719,13,2,1,1.0790810828964015,1.9215315392525412,1.1623893218717745,0,1,0,1,1,0,0,1,0
2057,4,47,38354.6,-1.335225210056197,12,2,1,1.2134058262937975,-0.5864499510697564,1.1148357132834492,0,0,0,0,1,0,0,0,0
30309,0,47,40906.5,2.4434941396690815,7,1,0,1.2079927938079822,1.1645710540463416,1.429750152009644,0,1,1,0,0,0,0,0,1
5025,1,43,93721.48,0.2706038027491475,12,0,2,1.2373929008725248,0.8739207330529584,1.3043989965355365,0,0,0,0,0,1,0,1,0
1316,3,31,55913.69,-0.5579497571639862,13,3,1,0.9275278971814391,1.9222138716675392,1.056724844863836,0,0,0,1,0,1,0,1,0
50972,1,29,37830.82,0.3123831761700618,17,3,0,0.908308284875903,1.6305808056941924,0.9735288631351751,0,1,0,1,0,1,0,0,1
39,2,26,42863.75,-0.16207061989560165,11,0,1,0.7679967948670027,1.8630046510145617,0.8315219273692168,0,0,0,1,1,0,1,0,0
1576,1,31,26804.03,0.2656035849698241,13,1,0,1.2360336862596542,1.9214477031878996,1.5432090379305978,0,1,0,0,0,0,0,0,0
73,3,45,31973.61,-1.689650256888236,10,1,0,0.7627528132804509,0.9319003580911953,0.9856343658357586,0,1,0,1,0,0,0,1,0
1854,1,60,44988.59,0.06482871139523978,16,1,1,0.29123014529157476,-0.7608965001314624,0.32994769196144474,1,0,0,1,0,0,0,1,0
39,1,22,23388.8,-1.5194066189840771,15,2,0,1.2227198879203371,0.7534739247385972,1.193186689593407,0,0,0,1,1,0,0,1,0
7790,2,40,60472.35,1.8908793452958133,9,0,0,1.0291902671674302,0.1712720450569352,0.9186895461339889,0,0,0,0,1,0,0,0,0
514,3,56,27285.93,-0.18199924324256017,12,0,1,1.3238350170758266,0.7534739247385972,1.2329469729295348,0,0,0,1,1,0,1,0,0
3170,3,38,20626.02,0.018815282596672818,7,1,0,1.105186399279995,-2.157520103724528,0.9338791534737334,0,0,0,0,0,1,0,0,1
14210,2,67,78119.96,-0.6912579826209495,10,0,1,1.4084637125588395,-1.05220586574411,1.4016188063595914,1,0,0,0,0,0,0,0,0
48386,0,52,56339.53,0.4185605156682233,11,0,0,1.3058630533534459,-0.00326066884898504,1.2530059740055546,1,0,1,0,0,1,0,1,0
11949,2,60,9104.94,0.3928403094296904,20,1,0,0.9261520422115938,0.22973838502600702,0.8972511107340618,1,0,0,0,0,1,0,0,1
15763,9,18,27120.26,-1.4343343653628076,11,0,0,1.4003326290372136,0.2881045874734232,1.5098833952477777,1,0,0,1,0,1,0,0,1
911,2,43,17914.7,0.33192367777406917,12,2,0,1.368105174046732,-1.866209340844136,1.1372916050565574,0,1,0,1,0,1,0,0,0
257,0,61,12939.7,-0.5112283002161562,13,1,0,0.47967197689953167,1.3976562727655486,0.47100080302054664,0,0,0,1,1,0,1,0,0
124,6,70,9664.08,0.6567866171665669,11,0,0,1.3099301078739838,-0.5283305992571172,1.3987870601488381,0,0,0,0,0,0,0,0,1
15944,3,60,16416.66,-1.9934454104155022,9,2,0,1.3168018189245854,1.6885324853775492,1.383229422283204,1,0,1,1,1,0,0,0,1
293,1,26,23084.24,-0.10360738810603068,10,3,1,1.1632045166312797,-1.3425883770865557,0.9779910415730683,0,1,1,0,1,0,0,0,1
913,3,31,45747.52,-1.3790164318537788,10,1,0,0.8316068285415786,0.22921673840157164,0.7969767553162861,1,0,0,0,1,0,0,0,1
39012,7,50,30988.8,-0.32949693079291614,8,1,0,0.463351190416938,-0.877342465138771,0.3412121827989401,0,1,0,0,1,0,0,0,0
5762,3,59,35216.42,0.43795652173156424,12,1,0,1.3155201332476185,0.9860398256129417,1.298891836373566,0,0,0,0,1,0,0,1,0
902,0,47,31126.75,2.260808091569023,14,2,1,1.380660701573916,-0.06257468458276387,1.2296707564611136,0,0,0,0,1,0,1,0,0
13789,2,71,5886.98,-0.37708032044262507,11,1,0,0.738117521159581,2.154202235207688,0.7882951096333844,0,1,1,0,1,0,0,1,0
2135,3,61,54187.79,0.16676863515433787,11,0,1,1.3146249576803772,0.22990139959614317,1.2169365680280886,0,0,1,0,1,0,0,1,0
18042,1,45,78750.79,-1.039611528455891,14,0,1,1.14921489288484,-0.293720029917352,1.0180807724421448,0,0,0,1,0,1,0,0,1
11396,3,22,19269.56,0.6701944591957995,12,1,1,0.7829519375078945,1.6299008020587678,0.8549916309737997,1,0,0,1,1,0,0,0,0
2186,2,82,23264.27,0.701045937308678,15,0,1,1.2469781246797624,1.8630046510145617,1.2224028561466895,0,1,0,1,1,0,0,0,1
287,0,48,18706.57,0.5144484285264076,18,1,3,1.1940602767411594,-0.6435795715637128,1.2812667800556519,0,1,1,1,0,0,0,0,1
489,0,73,71035.64,0.09741749635752014,13,0,0,0.7022503662708611,-0.7605751285503369,0.7032056292341851,0,0,0,0,0,0,1,0,0
40752,0,32,33132.71,0.6532414358781357,15,2,0,0.9971420742043559,-0.4696430252285757,1.1381836551475966,0,0,0,0,0,0,0,0,0
8230,1,73,43155.28,-0.417484970010367,13,2,1,1.2799502356448522,-0.06257468458276387,1.1031437919309308,0,1,0,0,1,0,0,1,0
518,0,84,9285.81,-0.3483798096688222,15,2,0,0.5727997347072654,-1.0514396972644708,0.33214021328914206,0,0,0,1,0,1,0,1,0
25091,0,32,12685.22,0.8793971191887588,9,0,1,1.2648154527866224,1.106344578373327,1.290992122903544,0,1,0,0,1,0,0,0,0
5375,3,72,10507.86,1.1275564490175316,12,0,0,0.8499327780395982,0.0584124005926196,0.8013917208306134,0,0,0,0,0,1,0,0,0
17208,9,58,61921.51,1.3560408627858638,11,4,2,0.446717262671279,-0.5277647058207883,0.42645458293287536,0,0,0,0,1,0,1,0,0
21738,10,59,12642.1,0.27972046325674343,13,2,2,0.9698087751140311,-0.7601885511411577,1.0222253046330654,0,0,0,0,0,1,1,0,0
1460,10,39,10098.02,1.6589740836112505,17,1,0,1.2140362689091722,-1.1099083660131157,1.1408957387531224,0,1,0,1,1,0,0,1,0
92,3,77,50725.09,-0.8679353684822932,20,4,0,1.1631375770134507,-0.5263977122112187,1.044484493662499,0,1,1,0,0,1,0,0,0
122,2,85,25381.91,1.0253241738156906,18,2,0,1.0291740050003868,-0.4684530188665829,0.9321677944817376,0,1,1,0,0,1,1,0,0
2093,5,37,47101.05,-0.6269910706387252,11,1,1,1.3993954743876045,-1.3425883770865557,1.2896746325174566,1,0,1,0,1,0,0,1,0
13715,2,84,83714.17,1.1123508136335023,15,1,0,0.9480360025827045,-0.00326066884898504,0.8783889924390753,1,0,1,0,0,1,0,0,1
2216,0,78,14281.24,1.055994192412384,7,1,0,0.5889098693981594,1.1030353825995658,0.5445032684887137,1,0,1,1,1,0,0,0,1
5733,5,89,85041.89,1.2303263820451062,13,2,0,1.2511453995320787,1.863326022595687,1.2952821768305538,0,1,0,0,1,0,0,1,0
160,2,61,70236.87,0.9578884410230487,11,0,0,1.1933935278923862,1.455880419658989,1.4028906306014903,0,0,1,1,0,0,0,0,1
723,1,38,32537.12,-0.2710669665813126,14,0,0,1.3247063666773997,-1.808343593127037,1.3093393801232314,0,1,1,0,0,0,0,1,0
1134,3,36,12746.57,-1.8688553066028102,11,0,0,0.544416958557754,-0.0038871105542223226,0.5148161913605662,1,0,0,0,1,0,1,0,0
865,1,85,29898.21,-1.5975309893523038,8,0,1,0.8641610396326496,-0.5281699134665545,0.8918510966202858,0,0,0,0,0,0,0,0,1
13265,2,23,26100.78,0.8724176485384545,13,3,0,1.3909213725983456,-0.23653917627278173,1.538670465066003,1,0,0,0,0,0,0,0,1
1096,0,53,17127.79,-0.7307543264993425,12,1,0,0.11095343429905534,0.8728331929921934,0.28718705751320667,0,0,0,0,0,0,0,1,0
61850,1,19,55417.55,-0.22522928468453213,9,2,0,1.3123074097817484,1.980163222571322,1.4295455501657193,1,0,1,1,1,0,0,1,0
7785,0,32,49730.51,-0.5075282062666855,13,0,0,0.7709591565983932,1.4557756245781879,1.0355578239396783,1,0,0,1,0,0,1,0,0
737,9,57,20111.05,1.369441984092275,18,2,0,0.9630516556125943,-0.5864499510697564,0.9220486612821593,0,0,0,0,1,0,0,0,1
8038,4,23,59388.85,-0.10462961004720697,14,2,0,1.1633917206472428,0.8728331929921934,1.432027337084564,1,0,0,0,0,0,1,0,0
