Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Contract_One year,Contract_Two Year,OnlineSecurity_Yes,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
29997,0,73,24740.68,0.43320497069664343,9,1,0,0.3060430885183209,-0.17714132447436137,0.22853437149780242,False,True,True,False,True,False,True,False
0,0,87,18148.08,0.3505568817971502,13,2,1,-0.48394575676779616,1.4562017912401144,-0.2903655017233396,True,False,True,False,False,False,True,False
221,4,49,42033.71,-1.643633467728258,10,0,1,-0.7236879179784498,-0.5270800446262168,-0.7654464820966289,False,False,True,True,False,True,False,False
5381,1,52,36472.39,-0.4364770606321259,11,0,1,0.9981855002246428,1.1070245820087516,1.04363923913917,True,False,False,False,True,False,True,False
163,4,60,35949.37,-1.4088764118098605,13,0,0,-0.5297291276697631,-0.7601558085003559,-0.4328538972825719,False,False,False,False,False,False,False,False
3697,1,36,21345.51,-0.5902643366351423,13,0,1,-1.1331361546895504,-0.5283305992571172,-1.0429031064552956,False,False,False,False,False,True,False,False
1709,2,32,34304.39,-0.799881665226199,16,0,1,-0.8919801682399552,0.22921673840157164,-0.9453976527004475,False,False,False,True,False,False,True,False
2301,9,77,124735.8,-0.9284511090216022,13,0,2,0.7004585023766536,2.154202235207688,0.8621028461982452,False,True,True,True,False,False,False,True
127,1,60,38135.76,-0.6486536391295301,13,1,0,-1.0336135618911373,-0.8766615532793124,-1.1719545419219375,False,False,False,False,True,False,False,True
63884,8,26,54959.67,0.627370013376115,10,1,0,0.6142236342556712,-0.9928359593005701,0.8035037725628629,False,False,True,False,False,True,False,False
1782,0,49,73198.38,0.6659335209268604,13,0,1,0.300743134821946,2.154202235207688,0.38101095485684006,False,False,True,True,False,True,False,False
52078,3,22,63286.15,0.45162311158943136,13,1,0,-0.6071982335483256,-0.9352103087574857,-0.4623455722430778,False,False,True,False,False,False,False,False
51,3,85,24740.03,-1.033568254494645,9,2,0,-0.9523872357488866,0.8728331929921934,-0.7728483238950232,False,True,False,False,False,False,False,True
2146,0,60,111892.6,1.120855888364326,6,0,1,0.862018593672184,-0.7022648168126816,0.8785470206644016,False,False,True,False,False,False,False,True
2371,2,19,58988.72,0.7328853616763419,12,1,0,-1.0320115707857804,-0.41133271349091965,-0.8679911984549802,False,True,True,False,False,False,True,False
21825,2,22,57901.36,1.5783220493897938,11,0,0,1.2776152910093863,0.2870170474126589,1.455388237573459,False,True,False,False,False,True,False,False
1910,4,81,77898.38,0.21486212766621188,10,2,0,1.2159483972015137,2.095570551888906,1.2623473897372444,False,True,False,True,False,False,False,True
1660,3,42,9922.11,-1.067772701223255,16,1,0,1.0467609713727666,-0.29552017652756857,0.9864484779241072,False,False,False,True,False,False,False,True
7246,9,18,44682.25,0.6409929185356411,11,2,0,0.6246488179001892,1.980163222571322,0.883478639321497,False,True,True,True,False,False,True,False
533,0,25,14688.94,-0.09091194269589518,14,1,0,1.3076885761515338,-0.7605751285503369,1.3755073674077982,False,False,False,False,False,True,False,False
16785,0,42,33471.07,0.6469710014855169,13,1,0,-1.0520321137276931,0.5785942226762444,-0.9162597824718243,False,True,True,False,False,False,False,True
14260,0,69,102544.2,0.8679114038865242,14,0,0,0.5572871401077284,-0.993841992076267,0.5665601799619329,False,False,False,False,False,False,False,True
1817,0,45,38444.93,0.6076682144243882,13,0,1,1.2199935167060398,1.9800793865066804,1.5050936684291307,False,False,True,False,False,False,True,False
589,7,21,63171.36,0.9310593155189404,9,1,0,-0.9938395751801213,-0.23686054785390712,-0.7893312072015559,False,True,False,False,False,False,False,True
1455,0,57,13929.56,1.6957397978071993,14,1,0,-0.8121662087715386,1.5716952854019142,-0.8333858090910321,False,True,False,True,False,False,True,False
159,3,52,20845.37,-0.18629008872805525,10,0,0,1.3553484494761296,-1.0518216171145036,1.2558714024813318,True,False,False,False,True,True,False,False
282,0,24,68647.24,0.9103085931942667,12,1,1,-1.1107139210519492,-1.2851524289275182,-1.0432319444290337,True,False,False,False,False,True,False,False
2085,3,77,67829.44,0.11512324063121114,15,0,0,-0.8933564013997318,1.1070245820087516,-0.8626636550737083,False,False,False,False,True,False,False,True
617,1,86,26071.16,-0.7968973282572359,12,1,1,-1.0757597878325842,0.6405886636989737,-0.9073607941507188,False,False,False,False,False,True,False,False
678,2,74,26826.72,-0.42444999110660553,8,1,0,-0.7985714153133113,1.165230098665606,-0.7446753328119116,False,False,False,False,True,False,False,False
419,2,47,60598.33,-1.0080731924706379,6,0,0,-0.8735244995955207,-1.343098379813124,-0.8609925146336765,False,False,False,False,False,False,False,False
50137,0,81,62517.82,-1.2006514724919133,11,1,0,0.6641813896024713,0.05503799899080375,0.7207992351341237,False,False,True,False,False,False,True,False
9077,1,29,42326.58,-0.016359307864040402,13,0,0,-0.3267464877202614,-0.17782270208973414,-0.37322155534469825,False,False,True,True,False,False,True,False
1773,0,48,83831.61,-1.3169885286795942,10,2,0,0.9006181708141012,-0.0037823154734204236,0.8146133923439458,False,True,True,True,False,False,True,False
1853,0,68,21216.13,0.5876068568017013,16,1,0,1.030987425720675,1.747513485632336,1.242154052245123,False,True,True,False,False,True,False,False
510,1,38,63669.74,-0.776193469532798,10,1,2,1.1224420712726102,-0.293720029917352,1.0020386457498918,False,False,False,False,True,False,False,True
87509,3,36,55110.25,0.023022455083038657,12,1,0,0.7826924992150648,-0.8193954430145611,0.6906183541810624,True,False,False,True,False,False,False,True
41665,1,44,20943.07,0.2735273171765739,11,0,0,0.7096114550924856,-0.7015242649083493,0.7744351124741201,False,False,True,False,False,False,True,False
5688,10,29,45501.77,0.10159106522977712,11,0,2,1.0867885936950403,-0.003943001263983115,1.1782582678499474,False,True,True,True,False,False,True,False
990,0,22,41417.8,-0.8210589988734238,13,0,1,0.12641610782766918,0.3489579265052009,0.32755098889144096,True,False,False,False,False,False,False,True
4158,4,51,57253.42,2.587720851422131,12,0,0,1.0863275801688606,-0.2952244215217505,1.1673345274755362,True,False,False,False,False,False,False,False
615,8,32,33644.05,-0.21742249305487962,13,2,1,0.8819336972612675,-1.0517866854209033,1.0261862309084244,False,False,False,False,False,False,False,True
1925,4,24,22431.45,1.3971851279001304,16,1,1,1.1872222245944373,-0.7015242649083493,1.3202509160422482,False,False,True,False,False,True,False,False
83782,1,55,22810.25,0.1432057809415613,9,0,1,0.46247568072612105,-1.4012200604053366,0.2053025062734362,False,False,False,True,False,True,False,False
1448,3,24,91326.09,0.6870298698640842,14,1,0,1.0322256195555497,-0.9924889711441375,1.028999421715792,False,False,True,False,True,False,False,True
1343,3,81,5470.7,-0.9466236074952581,15,0,1,0.8775190861939217,0.873599361471833,0.8602304693035036,False,False,False,False,True,False,True,False
40825,0,71,32865.97,1.0402273766727448,15,0,0,-1.0709836271909743,1.630222173639893,-1.0619541821563907,True,False,False,True,False,False,False,False
20558,1,63,71843.2,-1.0385990515628065,13,1,0,-0.9900894816409543,-0.4696430252285757,-0.886084527127903,False,False,False,False,False,False,True,False
0,4,58,55582.0,-0.8065019132416853,12,3,0,-0.873677288327741,0.5796817627370087,-0.8573394262850504,False,False,True,False,True,False,False,True
526,9,78,16647.06,2.0202566199743814,17,0,0,0.972559350483928,0.22921673840157164,0.9507379499318327,False,False,False,True,False,True,False,False
2409,1,67,27822.24,0.009728865341773864,13,2,0,0.38984279167205943,-0.0032071069187976967,0.31979662508974277,False,True,False,False,True,False,False,False
702,0,85,29348.16,-0.35181275118973415,14,1,2,-1.2537478891123572,-0.7015244512107153,-1.2101541558469755,False,False,True,False,False,False,False,False
7655,1,52,15934.12,-1.9310733833823905,12,0,1,-0.40590929262352954,2.387202942516177,-0.3270208007292112,True,False,False,True,False,False,False,True
1845,0,72,55227.66,-0.7130979795383908,11,2,0,0.3975283674546862,1.630222173639893,0.4140862805854549,False,True,False,True,False,False,True,False
180,1,28,14393.72,0.8564489725285049,16,3,0,-1.2439345198465035,1.6303258974820913,-1.1479302964476201,False,True,True,True,False,False,False,True
13133,1,88,12146.64,-0.590655362402425,13,0,1,-1.083855425086896,-1.1099082961497284,-1.3753965741959602,False,True,False,True,False,False,False,False
5090,2,23,33976.92,-0.42331889345571844,10,0,0,-1.2492214028072082,1.9219577059144677,-1.092617238173782,False,False,True,True,False,False,False,True
3758,1,32,11091.57,-0.7573710771622865,10,2,0,-1.1601099086122468,-1.3427513916566918,-1.2958842148815253,False,False,False,False,True,True,False,False
40,1,64,64699.15,0.3739584386622068,8,0,0,1.020554678277532,-1.0517866854209033,1.0169991453179916,False,False,False,False,False,False,True,False
902,0,56,21929.84,1.238572708947296,10,0,1,1.154650238576598,-1.517032597368688,1.1016146874818633,False,False,True,False,False,False,False,False
31,4,23,16064.99,0.09684129518640394,9,1,2,-0.4348264439602722,-1.3427516478224448,-0.5210091502395404,False,False,False,False,True,False,False,False
2918,3,37,9708.23,0.41057629695607895,16,0,0,-0.9660964694803065,1.1645710540463416,-0.6685595469743875,False,False,True,False,False,True,False,False
16783,0,72,9841.71,1.0393940070428582,3,1,1,0.8500681700349816,-0.4102475022097288,0.7579804711624207,False,False,True,False,True,False,False,False
1596,2,83,25314.39,-0.5786976366229063,16,0,0,1.1041543189576455,0.34605393837720655,1.0215746669893861,False,True,True,True,False,False,True,False
131,3,82,131511.8,-0.18275431645157444,7,0,1,-0.7960920021241124,-0.003174504004770733,-0.7111184443239396,False,False,False,False,False,False,True,False
5210,3,36,15878.23,-0.6285567661831283,11,0,0,-1.2223201736868832,-0.1779076559685707,-1.0233221393765664,False,True,True,False,False,False,False,False
2190,1,73,81282.63,-0.9840089723353646,12,1,0,0.8142914025398279,-0.23686054785390712,0.840855952424293,False,False,False,False,False,False,False,False
1126,2,49,33620.38,-0.05568780437825153,8,0,1,-1.022692250617342,-1.109587460187905,-1.2051643123869733,True,False,False,True,False,True,False,False
1641,7,20,47274.12,-0.007256753481575051,10,0,0,0.7332804719390414,-0.7608965001314624,0.8751210773250676,True,False,False,False,False,False,False,False
206,9,65,58813.9,-0.188307649719121,10,2,0,0.6386471400150477,-0.8183614648839842,0.7764472436314297,True,False,False,False,False,True,False,False
1046,2,25,23449.18,-0.0376478620811688,17,1,1,0.5107849061626533,0.22865084496524204,0.6881953924717947,False,True,False,False,False,True,False,False
190,2,31,40690.6,-2.0362856499338178,10,0,0,-1.2468903157090407,-1.575012222406925,-1.3243276222643174,False,False,True,False,True,False,False,True
970,0,41,60646.06,2.501651914606407,13,4,1,-1.1207285750634668,-0.4691330225020069,-1.1729809236239943,False,False,True,True,False,False,True,False
1593,0,59,19942.74,0.039479831813326635,8,1,1,-0.8196211874036821,-1.5756974890841853,-0.9963577325977708,False,True,False,False,True,False,True,False
696,1,69,38577.14,-0.14975556739717216,10,0,1,-1.1522003309333473,1.4562017912401144,-0.8903020750851269,False,False,True,False,False,True,False,False
317,0,68,27694.81,0.5909974614652341,12,1,0,-1.2666196145849067,-1.0509553111132093,-1.4316266207630546,False,False,True,True,False,False,False,False
35349,10,19,23299.98,0.03065699122640992,16,1,1,-0.3997187368107516,-0.9927550342103952,-0.3381924834311431,False,False,False,False,True,False,True,False
281,0,23,47958.56,0.15919438053431542,13,1,0,-1.2074307724824807,-0.5270847021853636,-1.254959333436424,False,False,False,False,True,False,False,True
8778,1,50,9448.7,-0.5290855967894758,13,0,0,1.1312769662562707,-1.5170652002827154,0.9999353086092682,False,False,True,False,True,False,False,False
178,1,48,18198.59,-0.1928363919906964,17,3,0,-1.2499698383741704,1.8633261856102574,-1.1793720540140753,False,False,False,True,False,False,True,False
1307,1,33,7947.46,0.9380354258078341,16,2,0,0.9366804717073399,-1.5753429091063438,0.9743254668707946,True,False,False,False,False,True,False,False
14980,2,24,69309.0,-1.9069080392191087,13,0,1,1.175575109282088,-0.527243059196353,1.1279815884886149,True,False,False,False,True,False,True,False
16350,1,24,24700.6,-1.2902467725721671,12,0,0,-0.8579377797694608,-0.4694543940831323,-0.9492279214234387,False,True,True,True,False,False,False,True
27224,8,76,27520.03,0.007101062718501091,13,1,0,-1.0648952609449465,0.6992203470177552,-0.7485545310174764,False,False,True,False,False,False,True,False
29287,4,28,78238.99,1.862934374821261,9,0,0,-1.0804041981074775,1.1641444216285002,-0.7981865328696325,False,False,False,False,False,False,False,True
8564,6,73,15411.74,-0.007457367057801603,11,1,0,1.3529628273898777,-0.8193954430145611,1.221248994883209,False,False,False,True,False,False,False,True
724,8,60,46550.44,1.1559884669146085,13,1,1,1.0011387853976836,1.456285627304756,1.1366460585136415,False,False,True,True,False,False,False,True
529,2,65,1593.76,0.2067952440633608,13,1,0,-0.8729185292724068,-0.8183616046107582,-0.8208630416023792,False,False,False,False,False,False,False,False
4929,1,47,167846.0,1.1565664490772725,7,3,1,1.0643176825506475,0.28771801006424386,1.1484414630675668,True,False,False,False,False,False,False,True
19403,0,41,76658.88,-0.6808133072837912,13,1,1,-1.2171307012958628,0.46146126769479134,-1.2660032376091903,False,False,False,True,False,False,True,False
9076,5,55,10315.72,1.0602551306813235,7,0,0,-0.7456898736081068,-0.003174504004770733,-0.5924593648458729,False,False,False,False,False,False,False,False
569,0,83,8568.21,-0.4774973284103329,12,0,0,-1.2217009375199135,0.2878484217203524,-1.3247165107440189,False,False,True,True,False,False,True,False
6454,0,74,20514.05,-2.6819091995084663,9,2,0,-0.9512815974849111,-0.527243059196353,-1.0839609161981116,True,False,False,False,True,False,False,True
1263,8,37,17255.25,-0.23333362522792137,7,0,0,-1.1648851524458255,-0.2944848477048392,-0.9407928117801797,False,False,False,False,False,False,True,False
868,0,62,42076.21,-0.8648254265803719,15,3,1,-1.0565823461247967,-0.527400181954168,-1.208349642890666,False,True,True,True,False,False,True,False
1760,2,46,6047.31,-1.37138135469222,11,1,0,1.152133762774138,0.7530384429583769,1.1377638354277912,True,False,True,True,False,False,False,True
10450,4,43,68457.74,-1.6024653440479741,12,1,1,0.6845423791204851,2.445513929599908,0.8073415747421027,False,True,True,True,False,False,False,True
5819,8,56,30195.71,0.3810407229302379,12,2,0,-1.2013573524538113,-0.11970185985816846,-0.9285088780105446,False,False,True,False,False,False,True,False
64,1,32,91022.36,1.734709909088656,8,0,0,-0.8930069539032675,-0.29440003355277666,-1.0201737623932317,False,False,False,True,False,False,False,False
26238,4,44,33035.98,-1.3846927543489618,11,2,0,-0.911748155945787,-1.2844666964943432,-0.831798440940759,False,True,True,False,False,False,False,False
7360,0,76,22875.95,-0.9633985316581477,6,0,0,1.1985308599183282,1.6885324853775492,1.199695426928074,False,False,True,True,False,True,False,False
321,3,76,41753.09,-0.7268744532143921,18,2,0,1.236412632570755,2.154202235207688,1.3104663718153562,True,False,True,True,False,False,False,False
6172,4,80,53563.03,0.7701148057469855,9,1,0,1.0911328614351758,2.095570551888906,1.1185619638390294,False,True,False,True,False,False,True,False
5659,2,24,17298.74,1.767641450914841,9,1,1,1.3898246217977541,0.2290583813905824,1.3404065510158432,False,False,False,True,False,False,False,False
471,1,79,35090.13,0.11858777324578185,10,0,0,1.3778488594351588,-0.0038871105542223226,1.24845873185441,False,True,False,True,False,False,False,False
189,1,47,67730.58,0.8105265120736903,11,3,0,1.2899219695618156,-1.4005377279903388,1.1082890354641983,False,False,False,False,True,False,False,True
7676,7,18,32058.65,-0.3484137493190719,14,0,0,-1.0267868012477355,-0.5283305992571172,-0.7882685134807188,False,False,False,False,False,True,False,False
5025,1,43,93721.48,0.2706038027491475,12,0,2,1.2373929008725248,0.8739207330529584,1.3043989965355365,False,False,False,False,True,False,True,False
358,3,76,22412.6,0.2091977882198205,13,0,0,-1.0798579610686911,-0.7612756720215985,-1.0053830337601746,False,True,False,False,False,False,False,True
63425,1,59,31904.93,0.8187089921090742,13,1,1,0.5311844710536532,0.5796817627370087,0.5294525880218579,False,True,True,False,True,False,False,True
33,4,50,29216.14,-0.32062287594584477,9,0,1,-1.00921181245303,0.22941768879095753,-1.0154405538862785,False,False,False,False,True,True,False,False
5440,0,36,37715.18,0.22726522163360502,10,1,0,-0.9299107273935115,-0.2948192138759836,-1.0487695075006964,True,False,False,True,False,True,False,False
11880,8,33,19922.88,-0.03412049070821534,15,0,1,0.5064599261090108,-1.2265220031497068,0.6759117177190613,False,True,True,False,False,False,True,False
3821,6,85,16280.67,0.5493088178024125,13,2,1,1.0177364069099435,-0.29552017652756857,0.9354179747176338,False,False,False,True,False,False,False,True
2193,1,50,74794.84,-0.8599363577952543,10,2,1,-0.5440781385004404,-0.528329830759858,-0.4422100028420828,False,True,False,False,False,False,False,False
10122,0,35,65755.81,-1.3030544540534248,16,0,3,1.2199897348067272,-1.343098379813124,1.204524913756396,False,False,False,False,False,True,False,False
4555,3,31,14829.89,1.5736175434146247,9,0,0,0.9037117644516315,-1.2257558346700677,0.854502616215806,False,False,True,False,True,True,False,False
33960,6,41,13317.33,0.15228211711222694,10,3,0,1.0636819452762356,1.6299008020587678,1.129212420331234,False,False,False,True,False,False,False,False
1482,3,85,35713.16,-0.3295611136958628,19,0,0,0.7598252450227343,1.1649762616921084,0.7659266310307249,False,True,True,True,False,False,False,True
188,1,23,77235.23,0.36216693047158643,14,3,0,-0.6916208155188136,-0.5861169355907644,-0.625789343087222,True,False,False,False,False,False,False,True
8878,4,52,22831.25,-0.7849371299237913,9,0,0,0.5160217021405115,-0.46877439044770763,0.44621182931833775,False,False,True,False,True,False,True,False
7570,2,30,49645.28,-0.6830546683448182,7,1,1,0.8769491539675454,-1.3420108397523594,0.7498218304855315,False,False,False,False,True,False,True,False
56641,0,19,66370.29,-1.6461127423771722,14,2,1,1.410734364905995,0.05442320118343372,1.375961325189155,False,False,True,True,False,False,False,True
349,3,56,55127.57,0.29651890994950864,9,1,0,-1.0568677636454868,-0.5281699134665545,-0.9626665081513243,True,False,False,False,False,False,False,False
2491,9,55,35693.42,0.6564404999412509,11,0,0,-1.1904603313360056,-0.6442362874034037,-1.2879293587724392,False,True,False,True,False,False,False,True
30589,1,81,24829.93,1.0509636910560267,11,1,0,-1.1124634560759221,-0.2944590681149615,-1.2872576258038053,False,False,False,False,True,False,True,False
27522,0,53,12611.76,0.5606265150341052,14,1,0,1.2197779484452338,0.519962539357463,1.2852867644727484,False,True,False,False,False,False,False,True
0,0,25,21951.91,-0.8224186011002477,18,0,0,-0.8470682229557376,0.5204725420840317,-0.8821168627520821,False,False,True,True,False,False,False,True
19270,3,36,138723.0,-0.0017481130207925636,15,1,0,-1.2601613029481418,0.9319003580911953,-1.0065514439023489,False,False,False,False,False,False,False,True
5851,0,26,13391.68,-1.2211705113387554,15,1,1,1.194626048878292,2.387203617862253,1.3063418278580667,False,False,False,True,False,False,True,False
2074,1,56,71507.95,-0.1761703603393248,20,3,1,1.0711731314342063,-0.004208482135347705,0.9419166319016026,True,False,False,True,False,False,False,True
353,3,73,6511.56,1.1483604465120123,11,1,0,0.38115803809110044,2.2713887521193277,0.6756318156346753,False,True,True,False,False,False,True,False
719,3,57,44270.5,0.30280950651059224,14,2,0,1.171697906107032,-0.2365089021383282,1.0431282756733276,False,True,True,True,False,False,False,True
9152,1,46,20327.16,0.4278619960534153,13,3,0,0.7285788147138856,-1.4012200604053366,0.5202995663573966,False,False,False,True,False,False,False,False
4444,3,76,16955.06,-0.4234509556591639,13,1,1,0.6338721139432315,1.9219577059144677,0.6874759007220679,True,False,True,True,False,False,False,True
677,8,63,32072.51,1.3039922248934366,16,1,1,-1.1807330215716019,-1.0502753074777846,-1.2309957890306624,True,False,True,False,True,False,True,False
5442,1,65,85566.49,0.8652634390947861,13,1,0,0.9334382494268332,-0.7019434452315562,0.9929312970940242,False,False,True,False,False,False,True,False
104,0,66,94655.92,-0.8350749809648377,13,0,0,-1.0771576118177162,-0.46877355208706134,-1.1928839201929615,False,True,True,False,True,True,False,False
1348,4,72,13837.86,0.6187338845502688,9,1,1,1.0480695085348517,-0.7608965001314624,1.104602019562457,False,False,False,False,False,False,False,False
8236,1,23,33774.23,0.3780177552464961,6,4,1,0.6344496099682326,1.630222173639893,0.7150642888273855,False,False,False,True,False,False,False,True
1371,2,60,5378.77,0.1006232811434568,14,0,0,0.2971662144522931,-1.109992202077757,0.270139308225269,False,True,False,False,False,False,True,False
170,0,66,78272.96,-0.19394717894514452,10,0,0,-1.0792664326088435,0.34673485023666445,-1.0914641667745637,False,False,True,False,True,False,False,False
1077,0,39,55044.0,1.844523159633341,10,0,1,0.8030671035706031,-1.05220586574411,0.8528686309723669,False,True,False,False,False,False,False,True
223,9,58,34404.66,0.8074820246354737,12,2,1,-0.41732533124056265,0.6405886636989737,-0.09981874456643085,False,True,False,False,False,True,False,False
3231,4,27,11672.97,0.7185265373678432,5,0,0,0.9689325090433517,-0.29552017652756857,0.9458766168381503,True,False,False,True,False,False,True,False
27541,1,68,70673.64,1.2271071558135263,9,1,1,-1.036566528136609,-1.2844666964943432,-1.0338272462004465,False,False,True,False,False,True,False,False
898,8,30,12353.8,0.6479959117158217,9,0,0,1.0308433353568731,-0.2948192138759836,1.0546508471076756,False,False,False,True,False,True,False,False
941,2,37,12851.22,-0.1673320594016291,13,0,0,-1.1714723073411246,-0.06257391608550461,-1.2198951947987757,True,False,False,True,False,False,True,False
22,6,67,23180.99,-0.8270965602202713,8,1,1,0.8665232139431648,0.28769006470936315,0.8854670498390781,False,False,True,True,False,True,False,False
2275,1,37,11096.39,0.4470126957337657,8,1,0,1.0170083912923096,-0.0042946469795620106,1.1368951897561992,False,False,False,False,False,False,True,False
751,3,25,54567.1,-0.389467208395042,12,1,0,-1.0908556344868143,-0.003508218117634932,-1.147597579581371,False,False,False,True,False,False,False,True
1209,0,35,32399.51,-1.2536337978915337,10,1,0,-0.9145732547762042,-0.23645405937937478,-0.9920152597820455,False,False,False,True,False,True,False,False
539,1,70,7257.49,3.1114466187464473,8,0,0,-1.2039403063311087,-0.12036102091641107,-1.3934911974957647,False,False,False,True,False,True,False,False
3157,0,68,13970.62,0.14963751268190004,15,2,1,0.3619875904766253,-0.23618753055720282,0.21853094654824234,False,True,True,True,False,False,False,True
16972,0,27,85299.46,0.7629673170261392,9,0,0,1.2072848222567039,-0.23688849320878783,1.1387297620815857,False,True,True,True,False,True,False,False
10,4,39,64905.5,0.3126755276128047,18,2,1,-0.9147785918648004,1.6298146372145534,-0.6195272040294745,False,False,False,False,False,False,True,False
16169,7,18,47618.81,0.8922106275367032,7,1,0,-1.1504237659942471,-0.9931560966285214,-0.9851895708782455,False,True,True,False,False,False,False,True
917,7,60,10026.66,-0.8419883378485289,11,0,1,1.1418511567336969,0.6413548321786133,1.227657404812502,False,True,False,False,True,False,False,True
619,0,59,57982.69,-0.8045858351652272,15,2,0,-1.1698419835697842,1.9219577059144677,-1.1176367724761833,True,False,True,True,False,True,False,False
712,10,22,56215.68,-0.28459477351291224,5,0,0,-1.0451591924693113,-1.109992202077757,-0.8533820960429322,False,False,False,False,False,False,True,False
1253,1,82,29982.49,-1.8196175965809924,14,0,0,-1.0307013928088598,1.397220884136511,-1.0289813946293556,False,False,True,True,False,False,True,False
641,0,51,45225.74,0.9103993733577805,14,2,0,-0.9473735322717922,-0.06257391608550461,-1.0845421752951618,True,False,False,True,False,False,True,False
15788,0,43,56792.26,0.011926541704460489,14,0,1,-1.133788683596909,-0.23686054785390712,-1.0597126297529176,False,True,False,False,False,False,True,False
2499,0,29,42487.68,0.2889883400278272,10,1,1,0.9661369290716374,-1.808343593127037,0.9532387224234756,True,False,True,False,False,False,True,False
406,1,48,45983.43,-1.1461981599738924,10,0,0,0.48751336693382896,-0.061729337597630315,0.35098357528247526,False,False,True,True,False,False,False,False
7390,0,61,35388.48,-0.4753265349389331,10,2,1,-1.1857677506691995,-0.002664501278201933,-1.3437116369638247,False,True,True,True,False,False,True,False
25,4,39,28420.39,-1.5859196408900742,11,0,0,-0.9432271091860679,-1.5159462682733016,-1.0468026214707027,False,True,True,False,True,False,False,False
2850,3,25,24314.0,0.817206910558431,10,0,0,0.7255453532754224,0.28733841899378426,0.933059338894903,False,True,False,False,False,False,False,False
445,3,59,56176.47,1.8977143204054523,14,0,0,-0.9160867508369539,-1.0513628475385493,-0.8827796371223546,False,False,True,False,False,False,False,True
22744,1,43,44276.29,0.16520606709829952,11,1,2,0.862532553788737,-0.1783336596159276,1.0042820680174298,False,False,False,False,False,False,True,False
1015,1,35,26501.33,0.6222622640316453,11,0,0,0.8233346801756009,-0.2948192138759836,0.7051357087793867,True,False,False,True,False,False,False,False
7017,2,53,11529.46,0.7593784510393669,13,0,0,-1.1632701014966682,-0.061293855817409905,-1.3156416807449138,False,False,False,True,False,False,True,False
108,8,34,54246.36,-0.8451162435704807,8,1,0,0.010655346292824037,-0.46964402660379234,0.24826582922696586,False,False,False,False,False,False,False,False
11895,1,48,61763.76,-0.609600864301512,10,1,0,0.8498537363439693,-0.7597297815652034,0.8954176769847382,False,False,True,False,False,False,False,False
4075,0,73,12409.38,0.3913113449877603,15,1,0,-1.1028537683344215,-0.46887918552850955,-1.1926951247410607,False,False,False,False,True,False,True,False
245,1,63,11247.62,0.11948835010388623,13,1,2,-0.96302870621508,-0.0037823154734204236,-1.0415829961544334,False,False,True,True,False,False,False,True
877,1,19,14075.36,0.09717081558671217,18,1,1,-0.9229708975288748,-0.23618767028397689,-0.930222861951213,False,False,True,True,False,False,True,False
9145,0,89,38411.45,-0.38823840050730374,14,0,0,-1.216225617152423,1.3975701079213336,-1.032292982921814,False,False,False,False,False,False,False,False
212,4,67,2492.8,-0.770316197425247,7,1,0,-0.7066735311619647,-0.293720029917352,-0.7750937583486335,True,False,False,False,True,False,False,False
5555,3,73,60432.79,0.24133841522218275,16,0,0,-0.8020953890925908,-1.284033543493696,-0.8171626030420769,False,True,False,False,False,False,False,True
14026,2,72,69163.69,-1.9662500055176126,16,0,0,1.1492069508962834,-0.003943001263983115,1.0629252321871185,False,False,True,True,False,True,False,False
3989,1,51,41444.72,0.03886319877371565,10,1,0,-0.3312568666893251,-0.11970197629714684,-0.1569302749824297,False,False,True,False,False,False,False,False
30910,0,47,35149.7,0.4050485024352547,11,1,0,0.6072634267611593,-1.2844666964943432,0.6134260478794681,False,False,True,False,False,False,False,True
1329,3,87,53187.32,0.7112043098536329,12,0,1,-0.629269019745468,0.1709506734758098,-0.7814093358881301,False,True,False,True,False,False,False,True
25454,4,63,106634.6,1.3856826107908415,14,1,0,0.9919843199221265,0.28771801006424386,1.0967332187986443,False,False,False,False,False,True,False,False
50079,0,63,31659.3,1.1831829342716649,13,1,0,-0.7088806634846492,0.5202835849094483,-0.604966841184781,False,False,False,False,False,False,False,False
94,4,32,19360.56,-0.021913641847214952,16,2,0,0.3105715347549696,0.6992203470177552,0.6033331000988279,False,False,True,False,False,False,False,True
22294,0,70,65477.76,1.0004538903473543,13,2,1,-1.1714257883911847,-0.1780668280524112,-1.0725878542618352,False,True,True,False,False,False,False,True
21833,2,38,30756.94,-1.6304084928706055,13,0,0,-0.9571454432984517,0.28768908662194215,-0.9731698645517963,True,False,True,True,False,False,False,False
2228,0,29,69086.32,2.7391824212927083,13,1,0,0.9639854065528219,0.34597010231256503,1.1556190447374979,False,False,True,False,False,False,False,True
690,1,58,20474.19,0.15662034369361577,15,3,0,-1.1591566430715674,0.5785942226762444,-0.9947342540134261,False,True,True,False,False,False,False,True
7532,2,19,78882.46,-0.6378547830438142,12,0,1,0.9335532191659296,0.28728252828402345,1.1131251922065541,True,False,True,False,False,False,True,False
35465,8,19,48821.75,0.4637808991738333,11,1,0,-1.1641435311428634,-1.2840661464077232,-1.1047294416324616,True,False,False,False,True,True,False,False
7,0,19,16764.77,1.9205479761920778,15,3,0,-1.046566361565463,-0.5274852522719837,-0.9513839282323924,True,False,True,False,False,False,False,True
